timestamp,cycle_time,throughput,robot_distance,idle_time,reward,status
1774800885.9213173,2.76,1302.0,0.623,0.0,N/A,Painting
1774800885.9256394,2.77,1300.0,0.624,0.0,N/A,Painting
1774800885.9299324,2.77,1298.0,0.626,0.0,N/A,Painting
1774800885.9342484,2.78,1296.0,0.627,0.0,N/A,Painting
1774800885.9385633,2.78,1294.0,0.628,0.0,N/A,Painting
1774800885.9428842,2.79,1291.9,0.629,0.0,N/A,Painting
1774800885.947231,2.79,1289.9,0.631,0.0,N/A,Painting
1774800885.95157,2.8,1287.9,0.632,0.0,N/A,Painting
1774800885.95592,2.8,1285.9,0.633,0.0,N/A,Painting
1774800885.9602911,2.8,1283.9,0.634,0.0,N/A,Painting
1774800885.9646146,2.81,1281.9,0.636,0.0,N/A,Painting
1774800885.9689434,2.81,1280.0,0.637,0.0,N/A,Painting
1774800885.9732735,2.82,1278.0,0.638,0.0,N/A,Painting
1774800885.9775481,2.82,1276.1,0.64,0.0,N/A,Painting
1774800885.981856,2.83,1274.1,0.641,0.0,N/A,Painting
1774800885.9861686,2.83,1272.2,0.642,0.0,N/A,Painting
1774800885.9904938,2.83,1270.2,0.643,0.0,N/A,Painting
1774800885.9948523,2.84,1268.3,0.645,0.0,N/A,Painting
1774800885.999168,2.84,1266.4,0.646,0.0,N/A,Painting
1774800886.0034912,2.85,1264.4,0.647,0.0,N/A,Painting
1774800886.0078309,2.85,1262.5,0.649,0.0,N/A,Painting
1774800886.0121586,2.86,1260.6,0.65,0.0,N/A,Painting
1774800886.0164926,2.86,1258.7,0.651,0.0,N/A,Painting
1774800886.0208135,2.86,1256.8,0.653,0.0,N/A,Painting
1774800886.0251257,2.87,1254.9,0.654,0.0,N/A,Painting
1774800886.0294502,2.87,1253.0,0.655,0.0,N/A,Painting
1774800886.033762,2.88,1251.1,0.656,0.0,N/A,Painting
1774800886.0380695,2.88,1249.3,0.658,0.0,N/A,Painting
1774800886.04239,2.89,1247.4,0.659,0.0,N/A,Painting
1774800886.046702,2.89,1245.5,0.66,0.0,N/A,Painting
1774800886.0510204,2.89,1243.7,0.662,0.0,N/A,Painting
1774800886.0553348,2.9,1241.8,0.663,0.0,N/A,Painting
1774800886.0596557,2.9,1240.0,0.664,0.0,N/A,Painting
1774800886.063986,2.91,1238.1,0.665,0.0,N/A,Painting
1774800886.0682914,2.91,1236.3,0.667,0.0,N/A,Painting
1774800886.0725648,2.92,1234.5,0.668,0.0,N/A,Painting
1774800886.0768614,2.92,1232.7,0.669,0.0,N/A,Painting
1774800886.0811965,2.92,1230.9,0.671,0.0,N/A,Painting
1774800886.085566,2.93,1229.0,0.672,0.0,N/A,Painting
1774800886.089871,2.93,1227.2,0.673,0.0,N/A,Painting
1774800886.0941913,2.94,1225.4,0.674,0.0,N/A,Painting
1774800886.0985506,2.94,1223.6,0.676,0.0,N/A,Painting
1774800886.1028583,2.95,1221.8,0.677,0.0,N/A,Painting
1774800886.107174,2.95,1220.0,0.678,0.0,N/A,Painting
1774800886.1114917,2.96,1218.2,0.68,0.0,N/A,Painting
1774800886.1158452,2.96,1216.4,0.681,0.0,N/A,Painting
1774800886.12021,2.96,1214.6,0.682,0.0,N/A,Painting
1774800886.1245587,2.97,1212.9,0.683,0.0,N/A,Painting
1774800886.1288683,2.97,1211.1,0.685,0.0,N/A,Painting
1774800886.133196,2.98,1209.3,0.686,0.0,N/A,Painting
1774800886.1375308,2.98,1207.6,0.687,0.0,N/A,Painting
1774800886.14185,2.99,1205.8,0.688,0.0,N/A,Painting
1774800886.146162,2.99,1204.1,0.69,0.0,N/A,Painting
1774800886.1505144,2.99,1202.4,0.691,0.0,N/A,Painting
1774800886.1549077,3.0,1200.6,0.692,0.0,N/A,Painting
1774800886.1592486,3.0,1198.9,0.694,0.0,N/A,Painting
1774800886.1635869,3.01,1197.1,0.695,0.0,N/A,Painting
1774800886.1679442,3.01,1195.4,0.696,0.0,N/A,Painting
1774800886.1722567,3.02,1193.7,0.697,0.0,N/A,Painting
1774800886.1765883,3.02,1192.0,0.699,0.0,N/A,Painting
1774800886.180908,3.02,1190.3,0.7,0.0,N/A,Painting
1774800886.1852708,3.03,1188.6,0.701,0.0,N/A,Painting
1774800886.1897368,3.03,1186.8,0.702,0.0,N/A,Painting
1774800886.1941478,3.04,1185.1,0.704,0.0,N/A,Painting
1774800886.1984947,3.04,1183.4,0.705,0.0,N/A,Painting
1774800886.2029924,3.05,1181.6,0.706,0.0,N/A,Painting
1774800886.2073593,3.05,1180.0,0.707,0.0,N/A,Painting
1774800886.211761,3.06,1178.3,0.709,0.0,N/A,Painting
1774800886.216206,3.06,1176.5,0.71,0.0,N/A,Painting
1774800886.2206192,3.06,1174.8,0.711,0.0,N/A,Painting
1774800886.2250469,3.07,1173.2,0.712,0.0,N/A,Painting
1774800886.2294967,3.07,1171.5,0.714,0.0,N/A,Painting
1774800886.2339513,3.08,1169.8,0.715,0.0,N/A,Painting
1774800886.2384446,3.08,1168.1,0.716,0.0,N/A,Painting
1774800886.2428722,3.09,1166.4,0.717,0.0,N/A,Painting
1774800886.247298,3.09,1164.7,0.718,0.0,N/A,Moving on Conveyor
1774800886.2517722,3.1,1163.0,0.72,0.0,N/A,Moving on Conveyor
1774800886.2562134,3.1,1161.4,0.721,0.0,N/A,Moving on Conveyor
1774800886.2605965,3.1,1159.7,0.722,0.0,N/A,Moving on Conveyor
1774800886.265092,3.11,1158.0,0.723,0.0,N/A,Moving on Conveyor
1774800886.2695565,3.11,1156.4,0.725,0.0,N/A,Moving on Conveyor
1774800886.2739542,3.12,1154.7,0.726,0.0,N/A,Moving on Conveyor
1774800886.2783468,3.12,1153.1,0.727,0.0,N/A,Moving on Conveyor
1774800886.282725,3.13,1151.5,0.728,0.0,N/A,Moving on Conveyor
1774800886.2871802,3.13,1149.9,0.729,0.0,N/A,Moving on Conveyor
1774800886.291573,3.14,1148.3,0.731,0.0,N/A,Moving on Conveyor
1774800886.2959337,3.14,1146.7,0.732,0.0,N/A,Moving on Conveyor
1774800886.300344,3.14,1145.1,0.733,0.0,N/A,Moving on Conveyor
1774800886.304729,3.15,1143.5,0.734,0.0,N/A,Moving on Conveyor
1774800886.309081,3.15,1141.9,0.736,0.0,N/A,Moving on Conveyor
1774800886.3134844,3.16,1140.3,0.737,0.0,N/A,Moving on Conveyor
1774800886.3178513,3.16,1138.7,0.738,0.0,N/A,Moving on Conveyor
1774800886.3221767,3.17,1137.2,0.739,0.0,N/A,Moving on Conveyor
1774800886.3265183,3.17,1135.6,0.74,0.0,N/A,Moving on Conveyor
1774800886.3308444,3.17,1134.1,0.741,0.0,N/A,Moving on Conveyor
1774800886.3351865,3.18,1132.5,0.743,0.0,N/A,Moving on Conveyor
1774800886.3395104,3.18,1131.0,0.744,0.0,N/A,Moving on Conveyor
1774800886.343846,3.19,1129.4,0.745,0.0,N/A,Moving on Conveyor
1774800886.348332,3.19,1127.8,0.746,0.0,N/A,Moving on Conveyor
1774800886.352687,3.2,1126.3,0.747,0.0,N/A,Moving on Conveyor
1774800886.357035,3.2,1124.8,0.748,0.0,N/A,Moving on Conveyor
1774800886.3613806,3.2,1123.2,0.75,0.0,N/A,Moving on Conveyor
1774800886.3657112,3.21,1121.7,0.751,0.0,N/A,Moving on Conveyor
1774800886.3701456,3.21,1120.2,0.752,0.0,N/A,Moving on Conveyor
1774800886.3745594,3.22,1118.6,0.753,0.0,N/A,Moving on Conveyor
1774800886.3789308,3.22,1117.1,0.754,0.0,N/A,Moving on Conveyor
1774800886.3833508,3.23,1115.6,0.755,0.0,N/A,Moving on Conveyor
1774800886.38771,3.23,1114.1,0.756,0.0,N/A,Moving on Conveyor
1774800886.3920553,3.24,1112.6,0.757,0.0,N/A,Moving on Conveyor
1774800886.3963864,3.24,1111.1,0.759,0.0,N/A,Moving on Conveyor
1774800886.4007065,3.24,1109.6,0.76,0.0,N/A,Moving on Conveyor
1774800886.4050696,3.25,1108.1,0.761,0.0,N/A,Moving on Conveyor
1774800886.4094093,3.25,1106.7,0.762,0.0,N/A,Moving on Conveyor
1774800886.4137442,3.26,1105.2,0.763,0.0,N/A,Moving on Conveyor
1774800886.4181175,3.26,1103.7,0.764,0.0,N/A,Moving on Conveyor
1774800886.4224524,3.27,1102.2,0.765,0.0,N/A,Moving on Conveyor
1774800886.4267707,3.27,1100.8,0.766,0.0,N/A,Moving on Conveyor
1774800886.431124,3.27,1099.3,0.767,0.0,N/A,Moving on Conveyor
1774800886.4354727,3.28,1097.9,0.768,0.0,N/A,Moving on Conveyor
1774800886.4398148,3.28,1096.4,0.769,0.0,N/A,Moving on Conveyor
1774800886.444146,3.29,1095.0,0.77,0.0,N/A,Moving on Conveyor
1774800886.4484706,3.29,1093.5,0.771,0.0,N/A,Moving on Conveyor
1774800886.4528372,3.3,1092.1,0.772,0.0,N/A,Moving on Conveyor
1774800886.4571736,3.3,1090.7,0.774,0.0,N/A,Moving on Conveyor
1774800886.4615114,3.31,1089.2,0.775,0.0,N/A,Moving on Conveyor
1774800886.4658873,3.31,1087.8,0.776,0.0,N/A,Moving on Conveyor
1774800886.4702377,3.31,1086.4,0.777,0.0,N/A,Moving on Conveyor
1774800886.474589,3.32,1084.9,0.778,0.0,N/A,Moving on Conveyor
1774800886.478935,3.32,1083.5,0.779,0.0,N/A,Moving on Conveyor
1774800886.4832802,3.33,1082.1,0.78,0.0,N/A,Moving on Conveyor
1774800886.487624,3.33,1080.7,0.781,0.0,N/A,Moving on Conveyor
1774800886.4919636,3.34,1079.3,0.782,0.0,N/A,Moving on Conveyor
1774800886.496298,3.34,1077.9,0.783,0.0,N/A,Moving on Conveyor
1774800886.5006542,3.34,1076.5,0.784,0.0,N/A,Moving on Conveyor
1774800886.5049856,3.35,1075.1,0.785,0.0,N/A,Moving on Conveyor
1774800886.5093112,3.35,1073.7,0.786,0.0,N/A,Moving on Conveyor
1774800886.5136259,3.36,1072.3,0.787,0.0,N/A,Moving on Conveyor
1774800886.5179513,3.36,1070.9,0.787,0.0,N/A,Moving on Conveyor
1774800886.5223026,3.37,1069.5,0.788,0.0,N/A,Moving on Conveyor
1774800886.5266256,3.37,1068.2,0.789,0.0,N/A,Moving on Conveyor
1774800886.5309627,3.37,1066.8,0.79,0.0,N/A,Moving on Conveyor
1774800886.5353374,3.38,1065.4,0.791,0.0,N/A,Moving on Conveyor
1774800886.5396717,3.38,1064.1,0.792,0.0,N/A,Moving on Conveyor
1774800886.5440052,3.39,1062.7,0.793,0.0,N/A,Moving on Conveyor
1774800886.5483613,3.39,1061.3,0.794,0.0,N/A,Moving on Conveyor
1774800886.5527194,3.4,1060.0,0.795,0.0,N/A,Moving on Conveyor
1774800886.5570977,3.4,1058.6,0.796,0.0,N/A,Moving on Conveyor
1774800886.5614522,3.41,1057.2,0.797,0.0,N/A,Moving on Conveyor
1774800886.5657766,3.41,1055.9,0.798,0.0,N/A,Moving on Conveyor
1774800886.570094,3.41,1054.6,0.799,0.0,N/A,Moving on Conveyor
1774800886.5744164,3.42,1053.2,0.799,0.0,N/A,Moving on Conveyor
1774800886.5787516,3.42,1051.9,0.8,0.0,N/A,Moving on Conveyor
1774800886.5830812,3.43,1050.6,0.801,0.0,N/A,Moving on Conveyor
1774800886.5874135,3.43,1049.2,0.802,0.0,N/A,Moving on Conveyor
1774800886.5917454,3.44,1047.9,0.803,0.0,N/A,Moving on Conveyor
1774800886.5960646,3.44,1046.6,0.804,0.0,N/A,Moving on Conveyor
1774800886.600391,3.44,1045.3,0.805,0.0,N/A,Moving on Conveyor
1774800886.6047318,3.45,1044.0,0.805,0.0,N/A,Moving on Conveyor
1774800886.6091015,3.45,1042.7,0.806,0.0,N/A,Moving on Conveyor
1774800886.6135182,3.46,1041.3,0.807,0.0,N/A,Moving on Conveyor
1774800886.6178567,3.46,1040.0,0.808,0.0,N/A,Moving on Conveyor
